District,State,Density,Latitude,Longitude
Sonipat,Hariyana,683.318096135721,28.994527,77.025928

Tikamgarh,Madhya Pradesh,286.2848652931854,24.756196,78.830247

Kendrapara,Odisha,544.7658850226929,20.514864,86.416744

Uttara Kannada,Karnataka,139.84324219130096,14.791589,74.699721

Kanshiram Nagar,Uttar Pradesh,734.8946291560102,21.118751,79.109871

Tonk,Rajasthan,197.57103141506812,26.164624,75.78918

Bastar,Chhattisgarh,134.97602674307547,19.201504,81.931017

Jhalawar,Rajasthan,226.90609422736773,24.593534,76.164084

Gandhinagar,Gujarat,650.3518691588785,23.235089,72.645865

Koppal,Karnataka,249.53680430879712,15.354435,76.151061

Dungarpur,Rajasthan,368.3161803713528,23.854937,73.713729

Bathinda,Punjab,414.11422606620937,30.208225,74.953285

Barwani,Madhya Pradesh,255.36779067624838,22.034506,74.90505

Koraput,Odisha,156.65345747700692,18.810079,82.71093

Auraiya,Uttar Pradesh,684.2981150793651,26.463502,79.507878

Seoni,Madhya Pradesh,157.47099794473624,22.09022,79.550746

Munger,Bihar,963.8935870331219,25.378708,86.471026

Ramanathapuram,Tamil Nadu,329.78679337231966,9.365219,78.851862

Patan,Gujarat,231.998273480663,23.850975,72.129355

Mandsaur,Madhya Pradesh,242.17000903342367,24.078925,75.068247

Sivaganga,Tamil Nadu,316.3479801559178,9.855589,78.487434

Sawai Madhopur,Rajasthan,296.9210760337928,26.020001,76.356367

Jind,Hariyana,493.76461880088823,29.309755,76.329295

Raisen,Madhya Pradesh,157.28762107252538,23.331746,77.782443

Navsari,Gujarat,592.0178094390027,20.946393,72.92762

Tinsukia,Assam,350.37704485488126,27.488971,95.349186

Dibrugarh,Assam,392.29074238391007,27.466943,94.913385

Garhwa,Jharkhand,323.1820180796482,24.157147,83.794001

Gondiya,Maharashtra,252.67615590370653,21.459046,80.195274

Dumka,Jharkhand,351.3538952406275,24.26778,87.24855

Godda,Jharkhand,579.6782877316858,24.824087,87.210394

Sehore,Madhya Pradesh,199.35117056856188,23.206591,77.085301

Khandwa,Madhya Pradesh,178.19110446137105,21.827738,76.348472

Kasaragod,Kerala,657.3026646556058,12.522659,75.012557

Baghpat,Uttar Pradesh,986.4102952308857,28.941815,77.218727

Wardha,Maharashtra,206.17752417181805,20.753803,78.603285

Sirsa,Hariyana,302.8265139116203,29.53721,75.036134

Katni,Madhya Pradesh,261.0185858585859,23.840545,80.419499

Anugul,Odisha,199.8150588235294,20.84286,85.101051

Thiruvarur,Tamil Nadu,555.9705364995602,10.77153,79.628053

Damoh,Madhya Pradesh,173.03846153846155,23.828405,79.439588

Chikkaballapura,Karnataka,295.73609802073514,13.567501,77.864941

Kamrup Metropolitan,Assam,1313.0240837696335,26.122958,91.967629

Theni,Tamil Nadu,434.4138772663877,10.032181,77.486069

Guna,Madhya Pradesh,194.29092331768388,24.646524,77.312591

Hoshangabad,Madhya Pradesh,185.19319707593615,22.743498,77.739641

Srinagar,Jammu and Kashmir,624.9767559373421,34.08582,74.8002

Karimganj,Assam,679.2072968490879,24.869328,92.354663

Baran,Rajasthan,174.87914759725402,25.102538,76.506033

Lalitpur,Uttar Pradesh,242.42746576701725,24.691225,78.412348

Nabarangapur,Odisha,230.75902475902475,19.228317,82.544333

Yamunanagar,Hariyana,686.7675339366516,30.142434,77.295279

Korba,Chhattisgarh,182.87966050318278,22.358955,82.71966

Dhaulpur,Rajasthan,397.79624134520276,26.705489,77.890363

Panipat,Hariyana,950.660094637224,29.387103,76.973516

Bhandara,Maharashtra,293.6956202593589,21.168085,79.64729

Pathanamthitta,Kerala,451.5128205128205,9.265937,76.784947

Washim,Maharashtra,244.4181298489179,20.10908,77.138008

Dhenkanal,Odisha,267.92699910152743,20.658299,85.589842

Singrauli,Madhya Pradesh,207.62519823788546,24.194833,82.674232

Udupi,Karnataka,328.68816303740925,13.342642,74.747315

Hingoli,Maharashtra,243.90822457012638,19.7256,77.148822

Yadgir,Karnataka,222.82182163187855,16.758374,77.141302

Rajsamand,Rajasthan,248.46337271750807,25.058454,73.886032

Sivasagar,Assam,431.428035982009,26.990046,94.629874

Sahibganj,Jharkhand,557.7154629180804,25.236876,87.645582

Chikmagalur,Karnataka,158.006248264371,13.331428,75.770513

Jagatsinghapur,Odisha,681.6372901678657,20.2557,86.17112

Ambala,Hariyana,716.8678526048285,30.35395,76.852363

Sidhi,Madhya Pradesh,232.33003504432077,24.409273,81.880391

Jehanabad,Bihar,1208.7142857142858,25.215419,84.990356

Tarn Taran,Punjab,463.80571665285834,31.456692,74.931778

Shrawasti,Uttar Pradesh,681.3176829268293,27.50746,82.0047

Bundi,Rajasthan,192.33137119113573,25.43079,75.642842

Idukki,Kerala,254.5853994490358,9.86071,76.961366

Hamirpur,Uttar Pradesh,274.62944541158913,25.953988,80.152378

Jorhat,Assam,383.11329358119957,26.748332,94.196316

Narsimhapur,Madhya Pradesh,212.71264367816093,22.951389,79.185057

Mewat,Hariyana,722.8022561380226,28.0107,77.0564

